Código   Descrição                                  Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp            Venda
069674   REFRESCO PO MID LARANJA DOCE 20G            82,000     0,98      42,48      57,81      57,81    28,26 39,39       80,58
067897   REFRESCO PO MID LIMAO 20G                  176,000     1,01      91,17     124,08     124,08    30,02 42,89      177,30
069675   REFRESCO PO MID LIMONADA SUICA 20G          50,000     0,95      25,90      35,25      35,25    26,10 35,32       47,70
067894   REFRESCO PO MID MANGA 20G                  117,000     1,02      60,61      82,49      82,49    31,11 45,15      119,73
067896   REFRESCO PO MID MARACUJA 20G               561,000     0,99     319,21     395,51     395,51    28,69 40,22      554,59
067899   REFRESCO PO MID MORANGO 20G                352,000     0,99     200,29     248,16     248,16    29,01 40,87      349,58
070271   REFRESCO PO MID TANGERINA 20G              178,000     0,98     101,28     125,49     125,49    28,05 38,99      174,42
067890   REFRESCO PO MID UVA 20G                    446,000     0,97     231,03     314,43     314,43    27,03 37,04      430,91
067901   REFRESCO PO MID ZERO ABACAXI 8G             68,000     1,59      47,53      64,67      64,67    40,19 67,19      108,12
069676   REFRESCO PO MID ZERO AMORA 8G               35,000     1,59      24,47      33,29      33,29    40,19 67,19       55,65
067902   REFRESCO PO MID ZERO LARANJA 10G            47,000     1,59      32,85      44,70      44,70    40,19 67,19       74,73
067903   REFRESCO PO MID ZERO LIMAO 8G               53,000     1,59      37,05      50,40      50,40    40,19 67,19       84,27
069677   REFRESCO PO MID ZERO MANGA 8G               30,000     1,59      20,97      28,53      28,53    40,19 67,19       47,70
067904   REFRESCO PO MID ZERO MARACUJA 8G            51,000     1,59      35,65      48,50      48,50    40,19 67,19       81,09
067905   REFRESCO PO MID ZERO TANGERINA 10G          36,000     1,59      25,16      34,24      34,24    40,19 67,19       57,24
067906   REFRESCO PO MID ZERO UVA 8G                 63,000     1,59      44,04      59,91      59,91    40,19 67,19      100,17
071370   REFRESCO PO PROMIX ABACAXI 80G             315,000     1,99     276,89     376,43     376,43    39,95 66,53      626,85
071034   REFRESCO PO PROMIX CAJU 80G                374,000     1,99     366,18     453,33     453,33    39,09 64,18      744,26
071369   REFRESCO PO PROMIX GOIABA 80G              362,000     1,99     322,82     438,91     438,91    39,07 64,12      720,33
071035   REFRESCO PO PROMIX LARANJA 80G             803,000     1,99     714,38     971,74     971,74    39,18 64,42    1.597,78
071036   REFRESCO PO PROMIX LIMAO80G                339,000     1,99     301,65     410,47     410,47    39,15 64,35      674,61
071037   REFRESCO PO PROMIX MANGA80G                590,000     1,99     525,17     714,30     714,30    39,17 64,38    1.174,20
071038   REFRESCO PO PROMIX MARACUJA 80G            800,000     1,99     712,66     969,46     969,46    39,10 64,21    1.591,93
071039   REFRESCO PO PROMIX MORANGO 80G             368,000     1,99     323,86     440,35     440,35    39,87 66,29      732,27
071368   REFRESCO PO PROMIX SALADA/ FRU 80G         464,000     1,99     453,87     561,90     561,90    39,15 64,33      923,36
071040   REFRESCO PO PROMIX UVA 80G                 826,000     1,99     736,04   1.001,19   1.001,19    39,08 64,15    1.643,44
077606   REFRESCO SABOR FRUT CITRIC TP 450ML         52,000     3,99     113,46     139,62     139,62    32,71 48,60      207,48
078308   REFRESCO TAMPICO FRUTAS CITRICAS 200ML      27,000     1,99      29,36      36,14      36,14    32,75 48,69       53,73
079190   REFRESCO TAMPICO UVA 1LT                    38,000     3,99      89,98      99,83      99,83    34,16 51,87      151,61
078307   REFRESCO TAMPICO UVA 200ML                  48,000     1,99      66,72      66,72      66,72    30,15 43,17       95,52
072671   REFRESCO TANG ABACAXI 18G                  131,000     1,49      85,81     116,72     116,72    40,20 67,23      195,19
073259   REFRESCO TANG GOIABA 18G                    98,000     1,49      60,56      82,42      82,42    43,56 77,17      146,02
                                Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 32 de 38


Código   Descrição                                  Quant. Venda Un.     Custo    Compra       C.M.V Margem % Mkp          Venda
073260   REFRESCO TANG GUARANA 18G                   84,000     1,49      51,91      70,64      70,64    43,56    77,17     125,16
072463   REFRESCO TANG LAR/ MAMAO 18G                56,000     1,49      37,90      49,00      49,00    41,28    70,29      83,44
072674   REFRESCO TANG LARANJA 18G                  148,000     1,49      87,98     116,92     116,92    46,98    88,61     220,52
072823   REFRESCO TANG LIMAO 18G                     96,000     1,49      58,57      75,84      75,84    46,98    88,61     143,04
074387   REFRESCO TANG MANGA 18G                    109,000     1,49      75,54      92,76      92,76    43,03    75,53     162,82
072826   REFRESCO TANG MARACUJA 18G                 228,000     1,49     157,71     195,23     195,23    42,53    74,01     339,72
073074   REFRESCO TANG MORANGO 18G                  142,000     1,49      87,18     112,18     112,18    46,98    88,61     211,58
072751   REFRESCO TANG TANGERINA 18G                 46,000     1,49      29,07      39,56      39,56    42,28    73,26      68,54
073261   REFRESCO TANG UVA 18G                      223,000     1,49     129,56     176,17     176,17    46,98    88,61     332,27
050047   REFRIG BIG BOY COLA 2LT                    104,000     7,06     522,21     522,21     522,21    28,88    40,61     734,26
007253   REMOVEDOR REMOVEX 1LT                       20,000    12,99     121,42     155,20     155,20    40,26    67,40     259,80
026789   REMOVEDOR REMOVEX CRIVIALLI 2LT              9,000    21,99      93,33     126,97     126,97    35,85    55,87     197,91
080193   REPELENTE BARUEL SPRAY FAMILY 200ML          1,000    23,99      13,34      14,99      14,99    37,52    60,04      23,99
072051   REPELENTE REPMAX SPRAY 100ML                 2,000    13,99      14,83      16,66      16,66    40,46    67,95      27,98
077645   REPELENTE REPMAX LOCAO 200ML                 2,000    17,99      17,77      21,94      21,94    39,02    63,99      35,98
072050   REPELENTE REPMAX SPRAY 200ML                 2,000    18,99      18,65      21,94      21,94    42,23    73,11      37,98
030055   REPOLHO ROXO AGRANEL KG                     40,890     9,76     219,79     219,79     219,79    44,95    81,64     399,22
063618   REPOLHO ROXO EMBALADO KG                    14,373    11,30      80,61      80,61      80,61    50,37   101,48     162,40
024538   REPOLHO VERDE AGRANEL KG                 1.474,395     3,46   3.545,55   3.545,55   3.545,55    30,41    43,69   5.094,61
063617   REPOLHO VERDE EMBALADO KG                  334,630     5,05     822,83     822,83     822,83    51,30   105,33   1.689,48
039899   REQUEIJAO CANT/MINAS 4 QUEIJ BIS 400G       10,000    19,74     125,88     132,20     132,20    33,03    49,32     197,40
039898   REQUEIJAO CANT/MINAS CHEDDAR BIS 400G       22,000    19,34     282,55     294,58     294,58    30,77    44,45     425,52
063714   REQUEIJAO CANTO MINAS CHEDDAR BIS 1,2KG      2,000    29,99      41,19      43,55      43,55    27,39    37,73      59,98
037102   REQUEIJAO CANTO MINAS CULINARIO TRAD BI     19,000    18,43     243,24     254,41     254,41    27,33    37,62     350,11
032015   REQUEIJAO COMPLEITE C/ERVAS 200G             3,000    10,49      20,03      20,88      20,88    33,65    50,72      31,47
031940   REQUEIJAO COMPLEITE TRAD 200G               19,000     9,99     122,99     132,24     132,24    30,33    43,53     189,81
064553   REQUEIJAO CREM BOUA TRAD 180G               37,000     9,99     207,06     215,87     215,87    41,60    71,23     369,63
074799   REQUEIJAO CREM CANTO DE MINAS LIGHT 400      7,000    24,13     110,72     115,43     115,43    31,67    46,35     168,93
074798   REQUEIJAO CREM CANTO DE MINAS TRAD 400       9,000    24,10     132,91     143,61     143,61    33,79    51,04     216,91
082596   REQUEIJAO CREM FRUTAP LIGHT 175G            33,000     9,51     168,50     181,17     181,17    42,25    73,17     313,74
080938   REQUEIJAO CREM FRUTAP TRAD 380G             52,000    16,49     469,46     504,40     504,40    41,18    70,00     857,48
003977   REQUEIJAO CREM ITAMBE TRAD 200G             18,000    11,99     132,43     138,06     138,06    36,03    56,32     215,82
079262   REQUEIJAO CREM ITAMBE ZER LACT 200G         18,000    11,99     132,43     138,06     138,06    36,03    56,32     215,82
036906   REQUEIJAO CREMOSO CANTO DE MINAS LIGHT 2    17,000    12,57     133,55     139,23     139,23    34,83    53,44     213,63
036907   REQUEIJAO CREMOSO CANTO DE MINAS TRAD 2     24,000    12,29     186,48     194,40     194,40    34,09    51,73     294,96
036974   REQUEIJAO CREMOSO DANONE TRAD 200G           8,000    14,74      72,27      75,92      75,92    35,62    55,32     117,92
032584   REQUEIJAO CREMOSO NESTLE LIGHT 200G         25,000    10,67     165,73     172,79     172,79    35,22    54,38     266,75
079726   REQUEIJAO CULINARIO GOIANINHO TRAD 400G     50,000    14,57     407,65     425,00     425,00    41,66    71,41     728,50
003978   REQUEIJAO ITAMBE LIGHT 200G                 16,000     9,99     117,71     122,72     122,72    23,22    30,25     159,84
002235   REQUEIJAO NESTLE CREMOSO 200G               71,000    10,57     473,19     493,34     493,34    34,27    52,15     750,61
064700   ROCAMBOLE CHOCOLATE F. PROPRIA KG            1,624    30,00      42,19      42,19      42,19    13,40    15,47      48,72
059242   ROSCA COCO FLOCOS EMB KG                     0,092    35,00       0,39       0,39       0,39    87,80   719,67       3,22
061939   ROSCA DOCE PAO REI 400G                     12,000    10,99      55,86      76,00      76,00    42,37    73,53     131,88
025390   ROSCA F.PROPRIA AMANTEIGADA KG               1,146    32,99       6,88       6,88       6,88    81,81   449,88      37,81
024802   ROSCA F.PROPRIA CARACOL CREME AGRANEL K      6,794    35,00     119,44     119,44     119,44    49,77    99,09     237,79
059284   ROSCA F.PROPRIA CASEIRA CREME AGRANEL K      9,144    35,00      50,75      50,75      50,75    84,14   530,63     320,04
027964   ROSCA F.PROPRIA FRITA KG                     3,018    40,00      18,11      18,11      18,11    85,00   566,67     120,72
024806   ROSCA F.PROPRIA HUNGRA KG                    8,376    36,99      51,34      51,34      51,34    83,43   503,41     309,82
060682   ROSCA F.PROPRIA LINGUA SOGRA AGRANEL KG      4,308    30,00      19,82      19,82      19,82    84,67   552,17     129,24
024831   ROSCA F.PROPRIA PRESTIGIO KG                 1,136    40,00       6,82       6,82       6,82    85,00   566,67      45,44
024810   ROSCA F.PROPRIA TRANCA C/COCO KG             9,088    35,00     159,77     159,77     159,77    49,77    99,09     318,08
024830   ROSCA F.PROPRIA TRANCA CREME C/COCO KG       2,044    34,99      36,59      36,59      36,59    48,84    95,48      71,52
054219   ROSCA RAINHA TRANCA GRANDE F.PROPRIA K      15,430    37,49     378,96     378,96     378,96    34,49    52,66     578,51
076819   SABAO BARRA BRISA AZUL FLORAL 900G           1,000    12,49       6,54       6,82       6,82    45,40    83,14      12,49
079803   SABAO BARRA ESTRELA ECONOMICO 900G          47,000     7,01     217,23     233,59     233,59    29,10    41,05     329,47
074091   SABAO BARRA ESTRELA ESTRELADO ARTESANA       3,000    13,99      25,50      27,42      27,42    34,67    53,06      41,97
078698   SABAO BARRA MINUANO GLIC NEUTRO 180G       119,000     2,99     219,36     228,70     228,70    35,67    55,44     355,49
071302   SABAO BARRA MINUANO GLICERINA 900G         321,000    10,72   2.293,48   2.418,93   2.418,93    29,72    42,30   3.442,02
007876   SABAO BARRA PROEZA AZUL 1KG                 10,000    13,49      69,75      75,00      75,00    44,40    79,87     134,90
007875   SABAO BARRA PROEZA GLIC 1KG                 17,000    13,49     118,58     127,50     127,50    44,40    79,87     229,33
049763   SABAO BARRA VANISH COL 75G                   3,000     7,99      12,42      15,23      15,23    36,45    57,35      23,97
044204   SABAO BARRA VANISH WHITE 75G                 8,000     7,99      31,11      41,20      41,20    35,54    55,15      63,92
070116   SABAO BARRA YPE ALOE VERA 180G              56,000     1,08     100,91     105,22     105,22   -74,39   -42,66      60,34
070118   SABAO BARRA YPE COCO TQ AVEIA 180G          47,000     3,49     101,99     106,31     106,31    35,19    54,29     164,03
069612   SABAO BARRA YPE COCO TQ AVEIA 900G          33,000     6,81     311,95     325,22     325,22   -44,75   -30,92     224,67
070117   SABAO BARRA YPE FL FRUTAS180G                6,000     3,99      13,08      14,06      14,06    41,25    70,22      23,94
069609   SABAO BARRA YPE FLORES FRUTAS 900G           9,000    13,99      70,64      73,65      73,65    41,51    70,96     125,91
070115   SABAO BARRA YPE FRESH 180G                  11,000     3,49      19,82      20,67      20,67    46,16    85,74      38,39
069607   SABAO BARRA YPE FRESH 900G                  10,000    13,99      78,49      81,83      81,83    41,51    70,96     139,90
070022   SABAO BARRA YPE GLIC NEUTRO 180G           191,000     2,99     334,25     348,38     348,38    39,00    63,93     571,09
                                 Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                    Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 33 de 38


Código   Descrição                                   Quant. Venda Un.      Custo     Compra        C.M.V Margem % Mkp          Venda
070122   SABAO BARRA YPE MULTIATIVO 180G              17,000     3,49       30,63       31,94       31,94   46,16    85,74       59,33
069610   SABAO BARRA YPE NEUTRO 900G                 282,000    10,10    2.196,77    2.317,19    2.317,19   18,63    22,89    2.847,68
076395   SABAO BARRA YPE NEUTRO 900G 10% DESC         56,000    12,75      463,57      483,28      483,28   32,29    47,69      713,77
061771   SABAO LIQ ARIEL CLASSICO SACHE 1,5LT          5,000    26,99       66,36       88,57       88,57   34,37    52,37      134,95
061770   SABAO LIQ ARIEL CLASSICO SACHE 700ML         14,000    13,49       91,56      118,76      118,76   37,12    59,03      188,86
061772   SABAO LIQ ARIEL CLASSICO 3LT                  3,000    49,99       73,37       99,82       99,82   33,44    50,24      149,97
052010   SABAO LIQ ARIEL CONC 30LAV 1,2LT              1,000    27,99       14,53       19,76       19,76   29,39    41,63       27,99
073714   SABAO LIQ ARIEL CONC 50 LAVAGENS 2LT          2,000    46,19       53,01       65,63       65,63   28,96    40,77       92,38
078890   SABAO LIQ ARIEL CONC EXPERT SACHE 900ML       2,000    22,99       21,80       26,99       26,99   41,29    70,33       45,98
071123   SABAO LIQ BRILHANTE LIMP TOT SACH 900ML      14,000    14,99      107,40      146,11      146,11   30,38    43,63      209,86
061703   SABAO LIQ OMO LAVAGEM PERFEITA 900ML         13,000    16,68      121,23      163,69      163,69   24,52    32,49      216,87
071115   SABAO LIQ OMO PURO CUIDADO SACHE 900ML        2,000    18,99       17,05       23,19       23,19   38,95    63,79       37,98
081718   SABAO LIQ OMO ROUPA DELIC COCO 450ML          3,000    12,99       18,26       24,85       24,85   36,24    56,83       38,97
081719   SABAO LIQ OMO ROUPA DELIC COCO 900ML          1,000    21,99       11,73       14,39       14,39   34,56    52,81       21,99
011031   SABAO PASTA ATOL ASSOLAN 500G                 4,000    14,99       30,92       34,74       34,74   42,06    72,60       59,96
079008   SABAO PO AMACITEL AL ENCANTOS 1,6KG          43,000    12,99      283,84      386,14      386,14   30,87    44,65      558,57
075793   SABAO PO AMACITEL TOQUE DE POESIA 1,6KG      32,000    12,99      216,90      268,55      268,55   35,40    54,79      415,68
083224   SABAO PO BRILHANTE CUID TOTAL SAC 400G        9,000     9,99       44,41       60,41       60,41   32,81    48,84       89,91
071121   SABAO PO BRILHANTE CUID TOTAL SACH 1,6K      41,000    22,70      512,03      696,57      696,57   25,15    33,60      930,59
071119   SABAO PO BRILHANTE CUID TOTAL SACH 800G       8,000    14,99       59,17       80,50       80,50   32,88    48,98      119,92
071120   SABAO PO BRILHANTE DELIC COCO SACH 800G      10,000    14,99       69,54       94,60       94,60   36,89    58,47      149,90
071122   SABAO PO BRILHANTE DELIC TOTAL COCO SAC      11,000    22,54      152,33      186,89      186,89   24,61    32,64      247,89
064524   SABAO PO BRILHANTE HIG TOT SC 800G           16,000    14,99      124,48      159,65      159,65   33,43    50,22      239,84
068287   SABAO PO BRILHANTE LIMP TOT GRT150G SAC      10,000    20,19      126,49      155,19      155,19   23,14    30,10      201,90
080119   SABAO PO BRILHANTE LIMP TOTAL CX 1,6KG      742,000    18,52    8.186,49   11.136,68   11.136,68   18,98    23,42   13.744,86
063221   SABAO PO BRILHANTE LIMP TOTAL SACH 1,6KG    168,000    19,48    1.950,86    2.639,34    2.639,34   19,35    23,99    3.272,45
071118   SABAO PO BRILHANTE LIMP TOTAL SACH 800G      21,000    14,32      149,53      203,42      203,42   32,37    47,87      300,79
076825   SABAO PO BRISA AZ FLORAL C/BICAR SC 800G      4,000     7,99       14,73       20,04       20,04   37,30    59,48       31,96
054235   SABAO PO COCO URCA 500G                       2,000    18,99       19,11       26,00       26,00   31,54    46,08       37,98
080120   SABAO PO OMO EXPERT 360G                     17,000     9,99       96,97      131,92      131,92   22,32    28,74      169,83
068912   SABAO PO OMO LAV PERF 1,6KG GT150G           45,000    24,80      632,13      859,94      859,94   22,95    29,78    1.116,02
061612   SABAO PO OMO LAV/PERF ATIV CONC VERM 80      94,000    15,34      855,80    1.081,41    1.081,41   24,99    33,31    1.441,60
065690   SABAO PO OMO LAV/PERF SANI HIGIEN VERDE 8    24,000    15,31      199,88      271,93      271,93   26,02    35,16      367,55
061938   SABAO PO OMO LAVAGEM PERFEITA 1,6KG          30,000    24,85      476,35      604,63      604,63   18,90    23,30      745,52
063380   SABAO PO OMO LAVAGEM PERFEITA 400G           36,000     9,13      182,15      247,82      247,82   24,59    32,61      328,64
079117   SABAO PO OMO LAVANDA 1,6KG                   14,000    30,56      230,88      314,10      314,10   26,59    36,22      427,86
079116   SABAO PO OMO LAVANDA 800G                    27,000    16,49      235,10      319,81      319,81   28,17    39,22      445,23
076414   SABAO PO OMO PURO CUIDADO AZUL 1,6KG         18,000    30,09      286,51      381,19      381,19   29,62    42,08      541,61
061980   SABAO PO OMO PURO CUIDADO AZUL 800G          25,000    16,44      224,63      295,26      295,26   28,15    39,18      410,95
066067   SABAO PO SANIT BRILHANTE HIGIEN TOTAL SA     23,000    23,03      293,11      380,77      380,77   28,13    39,13      529,77
065689   SABAO PO SANIT OMO LAVAGEM PERF SANIT H      46,000    27,13      683,21      908,75      908,75   27,18    37,33    1.247,95
064102   SABAO PO SANIT SURF CUIDADO DO COCO SA       52,000     8,02      208,58      283,74      283,74   31,93    46,92      416,85
063815   SABAO PO SANIT SURF LIMAO E BICARB SACHE     54,000     8,00      219,51      298,62      298,62   30,85    44,62      431,87
076037   SABAO PO SURF LAVANDA 800G                   47,000     7,99      191,06      259,91      259,91   30,79    44,48      375,53
064103   SABAO PO SURF ROSAS FLOR LIS SACH 800G       38,000     7,99      154,47      210,14      210,14   30,79    44,48      303,62
070553   SABAO PO TIXAN MACIEZ FX 2,4KG               31,000    27,31      428,70      576,66      576,66   31,89    46,83      846,69
079463   SABAO PO TIXAN YPE PRIM 10%DES CT 2,2KG   1.047,000    20,80   12.619,49   16.975,01   16.975,01   22,03    28,26   21.772,54
077266   SABAO PO URCA MAXX COCO SACHE 800G           13,000     7,99       53,77       71,38       71,38   31,28    45,51      103,87
047951   SALADA DE FRUTAS SANTA CLARA F. PROPRIA K     9,745    25,99      121,13      121,13      121,13   52,17   109,08      253,26
081206   SALAME DUO HAMB ITALIANO HACIENDAS FAT 8     18,000     9,77      105,98      131,22      131,22   25,37    33,99      175,82
071272   SALAME ITALIANO SEARA FATIADO KG              1,216    70,00       58,47       72,39       72,39   14,95    17,58       85,12
048494   SALAME ITALIANO SEARA PC/KG                   0,320   130,00       15,39       19,05       19,05   54,21   118,37       41,60
081207   SALAME TIPO HAMBURGUES HACIENDAS TODO        22,000     9,56      129,54      160,38      160,38   23,73    31,11      210,28
044946   SALAMINHO SADIA PC/KG                         8,419   112,99      407,83      554,84      554,84   41,67    71,45      951,27
082515   SALG AMERICANO FRANGO FAB.PROPRIA KG         29,966    37,09      569,05      569,05      569,05   48,80    95,30    1.111,37
082516   SALG AMERICANO NAPOLITANO FAB.PROPRIA K       2,136    40,00       38,43       38,43       38,43   55,02   122,35       85,44
053355   SALG AMERICANO PRES/QJ FAB.PROPRIA KG        21,686    37,35      173,49      173,49      173,49   78,58   366,91      810,04
053356   SALG AMERICANO SALSICHA FAB.PROPRIA KG       18,340    32,02      146,72      146,72      146,72   75,01   300,21      587,19
053361   SALG ESFIRRA CARNE FAB PRO KG                20,048    36,79      160,38      160,38      160,38   78,25   359,83      737,49
059214   SALG F.PROPRIA TITANIC KG                    22,630    38,67      181,27      181,27      181,27   79,28   382,71      874,99
024744   SALG HAMBURGAO F.PROPRIA KG                  32,210    34,78      339,49      339,49      339,49   69,70   230,00    1.120,33
071135   SALG KIPAO BOLINHA PRESUNTO E QUEIJO 30      15,000    20,92      200,48      247,50      247,50   21,14    26,81      313,85
071126   SALG KIPAO EMPANADO DE SALSICHA 30G 1KG      41,000    21,19      547,97      676,50      676,50   22,12    28,39      868,59
071129   SALG KIPAO MINI COXINHA FRAN C/ CAT 30G 1    21,000    21,32      280,67      346,50      346,50   22,62    29,23      447,79
082439   SALG KIPAO MINI COXINHA FRANGO 1KG            8,000    22,62      106,92      132,00      132,00   27,04    37,06      180,92
071130   SALG KIPAO MINI KIBE C/ QUEIJO 30G 1KG       21,000    21,66      280,67      346,50      346,50   23,81    31,25      454,79
071127   SALG KIPAO RISOLE DE CARNE 30G 1KG           27,000    20,51      360,86      445,50      445,50   19,55    24,29      553,73
071128   SALG KIPAO RISOLE DE MILHO 30G 1KG           10,000    22,79      133,64      165,00      165,00   27,60    38,12      227,90
039982   SALSICHA HOT DOG FRIATO BANDEJA KG           21,246    15,00      114,43      141,68      141,68   55,54   124,93      318,69
070593   SALSICHA HOT DOG PERDIGAO BANDEJA KG         56,958    16,99      445,37      551,44      551,44   43,02    75,49      967,70
                                 Relatórios de Vendas - Por Produto
SUPER SANTA CLARA LTDA LJ001 - CNPJ : 02.928.531/0001-74                                                     Empresa/Filial: 001
Período: 01/03/2025 à 31/03/2025 Famílias: 004,005,006,007,008,011,014
SGLinear: 25.03.07 (vendasecf01) - Usuário: cai - Data/Hora impres.: 28/04/2025 15:28:27
Página 34 de 38


Código   Descrição                                   Quant. Venda Un.       Custo     Compra        C.M.V Margem % Mkp          Venda
067284   SALSICHA HOT DOG PIF PAF BANDEJA KG          75,894      21,99     371,35      454,61      454,60   72,76   267,13    1.668,98
075068   SALSICHA HOT DOG BOUA KG                    552,795      11,85   2.558,89    3.481,50    3.481,50   46,87    88,20    6.552,19
024822   SALSICHA HOT DOG FRIATO KG                  156,362      11,99     835,92    1.035,00    1.035,00   44,79    81,14    1.874,80
041152   SALSICHA HOT DOG PERDIGAO KG                104,240      16,54     822,15    1.017,94    1.017,94   40,95    69,34    1.723,77
045348   SALSICHAO COPACOL 600G                        1,000       9,99       4,56        5,71        5,71   42,84    74,96        9,99
059211   SANDUICHE NATURAL F.PROPRIA KG               45,674      29,90     227,46      227,46      227,46   83,34   500,31    1.365,44
082315   SANDUICHEIRA CADENCE GRILL INOX PTO 220      11,000      79,08     449,04      604,89      604,89   30,46    43,81      869,89
051705   SAPOLIO RADIUM CREMOSO LAVANDA 250ML          4,000       9,99      20,05       27,28       27,28   31,74    46,50       39,96
082506   SAPOLIO RADIUM CREMOSO LIMAO 250ML            6,000       9,99      33,35       40,91       40,91   31,74    46,50       59,94
065032   SAPOLIO RADIUM PO CLASSIC 300G                4,000       7,99      14,22       18,00       18,00   43,70    77,60       31,96
064199   SAPOLIO RADIUM PO LAVANDA 300G                1,000       7,99       2,97        4,05        4,05   49,37    97,53        7,99
000900   SAPOLIO RADIUM PO LIMAO 300G                 10,000       7,99      29,73       40,45       40,45   49,37    97,53       79,90
080249   SAPONACEO CREMOSO AROMASIL CLORO 300G         1,000      10,79       4,15        5,12        5,12   52,52   110,62       10,79
061991   SAPONACEO CREMOSO YPE CITRUS 300ML            8,000       8,99      30,16       40,14       40,14   44,18    79,16       71,92
061499   SAPONACEO CREMOSO YPE LAVANDA 300ML           1,000       8,99       3,77        5,02        5,02   44,18    79,16        8,99
061367   SAPONACEO CREMOSO YPE ORIGINAL 300ML          3,000       8,99      11,31       15,05       15,05   44,18    79,16       26,97
064058   SECADOR GAMA LIGHT MARSAL 220V                1,000     199,99      91,98      115,33      115,33   42,33    73,41      199,99
081547   SEQ BISC CASADINHO KG                         0,092      65,98       2,20        3,00        3,00   50,59   102,39        6,07
073760   SEQ BISC CHOCOMINAS KG                        1,794      63,99      46,68       63,51       63,51   44,68    80,77      114,80
027709   SEQ BISC MARGARIDA KG                         5,002      70,00     119,86      163,07      163,07   53,43   114,72      350,14
027711   SEQ BISC NATA C/COCO KG                       0,368      57,99       8,55       11,63       11,63   45,51    83,51       21,34
027712   SEQ BISC NATA C/FLOCOS KG                     0,094      57,98       2,18        2,97        2,97   45,50    83,48        5,45
027713   SEQ BISC PALITO DE CHOC KG                    1,154      72,99      30,03       40,85       40,85   51,50   106,19       84,23
027719   SEQ BISC ROSQ DE QUEIJO KG                    0,242      74,01       6,56        8,93        8,93   50,14   100,56       17,91
083261   SMART TV 43P LCD LED 3HDMI 2USB WIFI          1,000   1.882,00   1.085,69    1.476,97    1.476,97   21,52    27,42    1.882,00
045975   SOBR NESTLE CHANDELLE CHOC 180G              13,000       9,10      58,76       66,03       66,03   44,19    79,19      118,31
077404   SOBRECOXAS CONG SUPER FRANGO IQF 1KG         15,000      17,39     154,97      176,10      176,10   32,49    48,12      260,85
081450   SOBREM CHANDELLE PUDIM 100G                   1,000       5,99       3,26        3,66        3,66   38,98    63,89        5,99
066447   SOBREM CREMOSA DANETTE CHOCOLATE (PR         34,000       4,77      79,08       97,92       97,92   39,57    65,48      162,04
061821   SOBREM LACT FRUTAP CHOC BRANCO 180G           9,000       7,49      27,47       37,35       37,35   44,59    80,48       67,41
052339   SOBREM LACT FRUTAP CHOCOLATE 180G            11,000       7,49      33,57       45,65       45,65   44,59    80,48       82,39
066498   SOBREM LACT GOIANINHO CHOCOLATE 180G         13,000       5,99      30,10       40,95       40,95   47,41    90,16       77,87
053318   SOBREMESA LACT FRUTAP BAUN/CAR 180G          23,000       7,49      77,33       95,45       95,45   44,59    80,48      172,27
006948   SODA CAUSTICA SOL 1KG                       673,000      18,83   9.346,86   10.299,94   10.299,94   18,74    23,06   12.674,92
077775   SODA CAUSTICA SOL LIQUIDA 1LT                 1,000      22,99      13,55       14,93       14,93   35,08    54,04       22,99
024748   SONHO F.PROPRIA DC LEITE KG                  18,004      40,00     108,02      108,02      108,02   85,00   566,67      720,16
066741   SORBET SOUL GELATO ACAI BANANA 1,5LT          9,000      33,38     137,21      186,65      186,65   37,87    60,94      300,40
066740   SORBET SOUL GELATO ACAI GUARANA 1,5LT        22,000      32,99     335,39      456,26      456,26   37,14    59,07      725,78
064753   SORBET SOUL GELATO ACAI TRUF LEITINHO 1,     69,000      32,99   1.051,91    1.430,99    1.430,99   37,14    59,07    2.276,31
082721   SORV LACTA 3 CHOCOLATES POTE 1,5LT            2,000      35,99      48,88       53,86       53,86   25,17    33,64       71,98
082581   SORV LACTA DIAM NEGRO LAKA POTE 1,5LT         4,000      35,99      97,76      107,72      107,72   25,17    33,64      143,96
082722   SORV LACTA LAKA POTE 1,5LT                    4,000      35,99      97,76      107,72      107,72   25,17    33,64      143,96
082582   SORV LACTA OURO BRANCO POTE 485G              2,000      29,99      39,67       43,72       43,72   27,12    37,20       59,98
082723   SORV NESTLE MOCA BRIGADEIRO POTE 1,5LT        2,000      35,99      48,88       53,86       53,86   25,17    33,64       71,98
082725   SORV NESTLE NAPOLIT ESPECIALID POTE 1,5LT     3,000      35,99      73,32       80,79       80,79   25,17    33,64      107,97
082726   SORV NESTLE PRESTIGIO POTE 1,5LT              1,000      35,99      24,44       26,93       26,93   25,17    33,64       35,99
081227   SORV NESTLE TRAD CHOCOLATE POTE 1,5LT        36,000      21,02     565,20      622,80      622,80   17,69    21,49      756,64
